order_id,customers,city,state,order_date,total_units,revenue,product,category,brand,store,sales_rep,weekday,months,years
1536,"Brittney Woodward","East Northport",NY,2018-04-14,1,2199.99,"Trek Domane SL 5 Women's - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Saturday,April,2018
1536,"Brittney Woodward","East Northport",NY,2018-04-14,2,4599.98,"Trek Verve+ - 2018","Electric Bikes",Trek,"Baldwin Bikes","Venita Daniel",Saturday,April,2018
1537,"Bernita Mcdaniel",Liverpool,NY,2018-04-15,2,1699.98,"Electra Relic 3i - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,April,2018
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,2,1799.98,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,April,2018
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,2,2819.98,"Haro SR 1.3 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Marcelene Boyer",Sunday,April,2018
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,1,3299.99,"Trek Boone 5 Disc - 2018","Cyclocross Bicycles",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,April,2018
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,1,1469.99,"Trek Ticket S Frame - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,April,2018
1538,"Ashanti Parks",Baldwin,NY,2018-04-15,1,2299.99,"Trek Verve+ Lowstep - 2018","Electric Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,April,2018
1539,"Merlene Vinson",Euless,TX,2018-04-15,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell",Sunday,April,2018
1539,"Merlene Vinson",Euless,TX,2018-04-15,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Rowlett Bikes","Layla Terrell",Sunday,April,2018
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,1,479.99,"Electra Cruiser Lux 7D - 2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,1,749.99,"Electra Morningstar 3i Ladies' - 2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,2,833.98,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,1,647.99,"Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1540,"Hedwig Paul","Apple Valley",CA,2018-04-16,2,10999.98,"Trek Domane SLR 6 Disc - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1541,"Pamelia Newman",Monroe,NY,2018-04-16,2,1199.98,"Electra Townie Original 7D EQ Ladies' - 2017/2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1541,"Pamelia Newman",Monroe,NY,2018-04-16,1,429,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Monday,April,2018
1541,"Pamelia Newman",Monroe,NY,2018-04-16,2,23999.98,"Trek Domane SLR 9 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1541,"Pamelia Newman",Monroe,NY,2018-04-16,2,6399.98,"Trek Fuel EX 8 29 XT - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1541,"Pamelia Newman",Monroe,NY,2018-04-16,2,299.98,"Trek Girl's Kickster - 2017","Children Bicycles",Trek,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,1,279.99,"Electra Under-The-Sea 1 16" - 2018"","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,2,759.98,"Haro Flightline One ST - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,2,4999.98,"Surly Troll Frameset - 2018","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1542,"Damien Dorsey","Central Islip",NY,2018-04-16,2,6999.98,"Trek Domane SL 6 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,2,699.98,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,1,209.99,"Haro Shredder 20 Girls - 2017","Children Bicycles",Haro,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,2,899.98,"Sun Bicycles Cruz 3 - Women's - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,2,1919.98,"Trek CrossRip 1 - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1543,"Parker Prince","Port Jefferson Station",NY,2018-04-16,1,1799.99,"Trek Procaliber 6 - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Monday,April,2018
1544,"Charolette Rice",Sacramento,CA,2018-04-17,2,833.98,"Sun Bicycles Cruz 7 - 2017","Comfort Bicycles","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Tuesday,April,2018
1544,"Charolette Rice",Sacramento,CA,2018-04-17,2,6999.98,"Trek XM700+ - 2018","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,April,2018
1545,"Tommie Melton",Sacramento,CA,2018-04-17,1,869.99,"Haro SR 1.2 - 2017","Mountain Bikes",Haro,"Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,749.99,"Electra Queen of Hearts 3i - 2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1546,"Marvin Mullins","San Diego",CA,2018-04-17,2,5599.98,"Trek Conduit+ - 2018","Electric Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1546,"Marvin Mullins","San Diego",CA,2018-04-17,1,6499.99,"Trek Domane SL Frameset - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1547,"Karla Kirk","Palos Verdes Peninsula",CA,2018-04-17,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles","Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1547,"Karla Kirk","Palos Verdes Peninsula",CA,2018-04-17,1,3599.99,"Trek Super Commuter+ 7 - 2018","Electric Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Tuesday,April,2018
1548,"Regine Gonzales",Oxnard,CA,2018-04-17,2,6999.98,"Trek Boone 7 - 2017","Cyclocross Bicycles",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,April,2018
1548,"Regine Gonzales",Oxnard,CA,2018-04-17,1,469.99,"Trek Farley Alloy Frameset - 2017","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,April,2018
1548,"Regine Gonzales",Oxnard,CA,2018-04-17,1,3499.99,"Trek Powerfly 5 Women's - 2018","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,April,2018
1549,"Caren Stephens",Scarsdale,NY,2018-04-17,2,1399.98,"Electra Townie Commute 8D Ladies' - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1549,"Caren Stephens",Scarsdale,NY,2018-04-17,2,1499.98,"Electra White Water 3i - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1549,"Caren Stephens",Scarsdale,NY,2018-04-17,1,959.99,"Trek CrossRip 1 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1549,"Caren Stephens",Scarsdale,NY,2018-04-17,1,469.99,"Trek Kids' Neko - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1550,"Janetta Aguirre",Lancaster,NY,2018-04-17,2,1119.98,"Electra Townie Original 21D Ladies' - 2018","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Tuesday,April,2018
1550,"Janetta Aguirre",Lancaster,NY,2018-04-17,1,659.99,"Electra Townie Original 3i EQ - 2017/2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Tuesday,April,2018
1550,"Janetta Aguirre",Lancaster,NY,2018-04-17,2,5599.98,"Trek Conduit+ - 2018","Electric Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Tuesday,April,2018
1550,"Janetta Aguirre",Lancaster,NY,2018-04-17,1,5499.99,"Trek Domane SL 8 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Tuesday,April,2018
1550,"Janetta Aguirre",Lancaster,NY,2018-04-17,2,299.98,"Trek Girl's Kickster - 2017","Children Bicycles",Trek,"Baldwin Bikes","Marcelene Boyer",Tuesday,April,2018
1551,"Tomasa Carson","East Elmhurst",NY,2018-04-17,2,7999.98,"Trek Boone 7 Disc - 2018","Cyclocross Bicycles",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1552,"Melanie Hayes",Liverpool,NY,2018-04-17,2,2939.98,"Haro Shift R3 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1552,"Melanie Hayes",Liverpool,NY,2018-04-17,1,2299.99,"Trek Verve+ Lowstep - 2018","Electric Bikes",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,April,2018
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,2999.99,"Electra Townie Commute Go! - 2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Wednesday,April,2018
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Wednesday,April,2018
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,489.99,"Electra Townie Original 7D - 2017","Comfort Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Wednesday,April,2018
1553,"Jamaal Albert",Torrance,CA,2018-04-18,1,209.99,"Trek Precaliber 16 Boys - 2017","Children Bicycles",Trek,"Santa Cruz Bikes","Genna Serrano",Wednesday,April,2018
1554,"Jeanie Kirkland","Santa Clara",CA,2018-04-18,1,279.99,"Electra Soft Serve 1 (16-inch) - Girl's - 2018","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Wednesday,April,2018
1554,"Jeanie Kirkland","Santa Clara",CA,2018-04-18,1,749.99,"Trek Domane AL 2 Women's - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Wednesday,April,2018
1555,"Debra Burks","Orchard Park",NY,2018-04-18,2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Wednesday,April,2018
1555,"Debra Burks","Orchard Park",NY,2018-04-18,1,469.99,"Surly Big Fat Dummy Frameset - 2018","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Wednesday,April,2018
1555,"Debra Burks","Orchard Park",NY,2018-04-18,2,3798,"Surly ECR 27.5 - 2018","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Wednesday,April,2018
1555,"Debra Burks","Orchard Park",NY,2018-04-18,1,6499.99,"Trek Domane SL Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Wednesday,April,2018
1555,"Debra Burks","Orchard Park",NY,2018-04-18,1,3199.99,"Trek Domane SLR Disc Frameset - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Wednesday,April,2018
1556,"Daryl Spence",Uniondale,NY,2018-04-18,1,659.99,"Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,April,2018
1556,"Daryl Spence",Uniondale,NY,2018-04-18,2,1799.98,"Electra Koa 3i Ladies' - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,April,2018
1556,"Daryl Spence",Uniondale,NY,2018-04-18,1,289.99,"Strider Strider 20 Sport - 2018","Children Bicycles",Strider,"Baldwin Bikes","Marcelene Boyer",Wednesday,April,2018
1556,"Daryl Spence",Uniondale,NY,2018-04-18,2,6999.98,"Trek Domane SL 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,April,2018
1556,"Daryl Spence",Uniondale,NY,2018-04-18,2,939.98,"Trek Kids' Neko - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,April,2018
1557,"Lucy Woods","Palos Verdes Peninsula",CA,2018-04-19,2,2698,"Surly Pack Rat - 2018","Road Bikes",Surly,"Santa Cruz Bikes","Genna Serrano",Thursday,April,2018
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,2599.99,"Electra Townie Go! 8i Ladies' - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,April,2018
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,2,2819.98,"Haro SR 1.3 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Marcelene Boyer",Thursday,April,2018
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,2699.99,"Trek Domane S 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Thursday,April,2018
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,999.99,"Trek Farley Carbon Frameset - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Thursday,April,2018
1558,"Tenisha Lyons",Amityville,NY,2018-04-19,1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Thursday,April,2018
1559,"Tangela Quinn","Richmond Hill",NY,2018-04-20,1,319.99,"Electra Cruiser 7D Ladies' - 2016/2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,April,2018
1559,"Tangela Quinn","Richmond Hill",NY,2018-04-20,2,679.98,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Friday,April,2018
1559,"Tangela Quinn","Richmond Hill",NY,2018-04-20,1,449,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer",Friday,April,2018
1559,"Tangela Quinn","Richmond Hill",NY,2018-04-20,2,6399.98,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Friday,April,2018
1560,"Pamala Henry",Bronx,NY,2018-04-20,1,1469.99,"Haro Shift R3 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Friday,April,2018
1560,"Pamala Henry",Bronx,NY,2018-04-20,2,1999.98,"Trek X-Caliber 8 - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,April,2018
1561,"Kanesha Vega",Rome,NY,2018-04-20,2,559.98,"Electra Under-The-Sea 1 16" - 2018"","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,April,2018
1561,"Kanesha Vega",Rome,NY,2018-04-20,2,4399.98,"Trek Domane SL 5 - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,April,2018
1562,"Titus Bullock",Hollis,NY,2018-04-20,1,250.99,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Friday,April,2018
1562,"Titus Bullock",Hollis,NY,2018-04-20,1,3199.99,"Trek Domane SL Disc Frameset - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,April,2018
1562,"Titus Bullock",Hollis,NY,2018-04-20,2,6399.98,"Trek Fuel EX 8 29 - 2018","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,April,2018
1563,"Keri Bridges",Richardson,TX,2018-04-20,1,3499.99,"Trek XM700+ Lowstep - 2018","Electric Bikes",Trek,"Rowlett Bikes","Layla Terrell",Friday,April,2018
1564,"Monika Berg",Encino,CA,2018-04-21,1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1564,"Monika Berg",Encino,CA,2018-04-21,1,899.99,"Electra Townie Commute 27D - 2018","Comfort Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,299.99,"Electra Girl's Hawaii 1 16" - 2017"","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,April,2018
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,899.99,"Electra Townie Balloon 7i EQ - 2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,April,2018
1565,"Neil Mccall","San Carlos",CA,2018-04-21,2,1359.98,"Electra Townie Original 21D EQ - 2017/2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Saturday,April,2018
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,379.99,"Haro Flightline One ST - 2017","Mountain Bikes",Haro,"Santa Cruz Bikes","Mireya Copeland",Saturday,April,2018
1565,"Neil Mccall","San Carlos",CA,2018-04-21,1,209.99,"Haro Shredder 20 - 2017","Children Bicycles",Haro,"Santa Cruz Bikes","Mireya Copeland",Saturday,April,2018
1566,"Petronila Norris","South El Monte",CA,2018-04-21,1,919.99,"Trek Domane AL 3 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1566,"Petronila Norris","South El Monte",CA,2018-04-21,2,9999.98,"Trek Powerfly 8 FS Plus - 2017","Electric Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1567,"Arvilla Osborn",Upland,CA,2018-04-21,1,319.99,"Trek Precaliber 24 7-speed Girl's - 2018","Children Bicycles",Trek,"Santa Cruz Bikes","Mireya Copeland",Saturday,April,2018
1568,"Bong Hebert",Torrance,CA,2018-04-21,1,899.99,"Electra Townie Balloon 7i EQ - 2018","Comfort Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1568,"Bong Hebert",Torrance,CA,2018-04-21,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Sun Bicycles","Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1568,"Bong Hebert",Torrance,CA,2018-04-21,1,4999.99,"Trek Domane SLR 6 - 2018","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Saturday,April,2018
1569,"Syreeta Hendricks",Mahopac,NY,2018-04-22,1,2999.99,"Electra Townie Commute Go! Ladies' - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,April,2018
1570,"Fran Yang",Utica,NY,2018-04-22,1,11999.99,"Trek Domane SLR 9 Disc - 2018","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Sunday,April,2018
1571,"Sarai Mckee",Buffalo,NY,2018-04-22,2,1399.98,"Electra Townie Commute 8D Ladies' - 2018","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,April,2018
1571,"Sarai Mckee",Buffalo,NY,2018-04-22,1,559.99,"Electra Townie Original 21D - 2018","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,April,2018
1571,"Sarai Mckee",Buffalo,NY,2018-04-22,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Sunday,April,2018
1572,"Garry Espinoza",Forney,TX,2018-04-22,2,1799.98,"Electra Super Moto 8i - 2018","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell",Sunday,April,2018
1572,"Garry Espinoza",Forney,TX,2018-04-22,1,2999.99,"Electra Townie Commute Go! - 2018","Electric Bikes",Electra,"Rowlett Bikes","Layla Terrell",Sunday,April,2018
1572,"Garry Espinoza",Forney,TX,2018-04-22,2,1359.98,"Electra Townie Original 21D EQ - 2017/2018","Comfort Bicycles",Electra,"Rowlett Bikes","Layla Terrell",Sunday,April,2018
1572,"Garry Espinoza",Forney,TX,2018-04-22,1,3199.99,"Trek Fuel EX 8 29 - 2018","Mountain Bikes",Trek,"Rowlett Bikes","Layla Terrell",Sunday,April,2018
1573,"Corene Wall",Atwater,CA,2018-04-23,2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1573,"Corene Wall",Atwater,CA,2018-04-23,2,1799.98,"Electra Super Moto 8i - 2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1573,"Corene Wall",Atwater,CA,2018-04-23,2,179.98,"Strider Classic 12 Balance Bike - 2018","Children Bicycles",Strider,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1573,"Corene Wall",Atwater,CA,2018-04-23,1,2999.99,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1573,"Corene Wall",Atwater,CA,2018-04-23,1,919.99,"Trek X-Caliber 7 - 2018","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1574,"Jeni Booker","South El Monte",CA,2018-04-23,1,469.99,"Surly Pack Rat Frameset - 2018","Mountain Bikes",Surly,"Santa Cruz Bikes","Mireya Copeland",Monday,April,2018
1575,"Moses Pope",Lawndale,CA,2018-04-23,1,269.99,"Electra Cruiser 1 - 2016/2017/2018","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Monday,April,2018
1575,"Moses Pope",Lawndale,CA,2018-04-23,2,419.98,"Haro Shredder 20 - 2017","Children Bicycles",Haro,"Santa Cruz Bikes","Genna Serrano",Monday,April,2018
1575,"Moses Pope",Lawndale,CA,2018-04-23,1,539.99,"Haro SR 1.1 - 2017","Mountain Bikes",Haro,"Santa Cruz Bikes","Genna Serrano",Monday,April,2018
1575,"Moses Pope",Lawndale,CA,2018-04-23,2,939.98,"Surly Big Fat Dummy Frameset - 2018","Mountain Bikes",Surly,"Santa Cruz Bikes","Genna Serrano",Monday,April,2018
1575,"Moses Pope",Lawndale,CA,2018-04-23,2,7999.98,"Trek Boone 7 Disc - 2018","Cyclocross Bicycles",Trek,"Santa Cruz Bikes","Genna Serrano",Monday,April,2018
1576,"Robby Sykes",Hempstead,NY,2018-04-23,1,319.99,"Electra Tiger Shark 1 (20-inch) - Boys' - 2018","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1576,"Robby Sykes",Hempstead,NY,2018-04-23,1,416.99,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Monday,April,2018
1576,"Robby Sykes",Hempstead,NY,2018-04-23,2,6999.98,"Trek Powerfly 5 Women's - 2018","Electric Bikes",Trek,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,559.98,"Electra Cyclosaurus 1 (16-inch) - Boy's - 2018","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,1599.98,"Electra Townie Balloon 3i EQ Ladies' - 2018","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,559.98,"Electra Water Lily 1 (16-inch) - Girl's - 2018","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,5198,"Heller Bloodhound Trail - 2018","Mountain Bikes",Heller,"Baldwin Bikes","Venita Daniel",Monday,April,2018
1577,"Cesar Jackson",Liverpool,NY,2018-04-23,2,941.98,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Monday,April,2018
